customer_id_legacy,transaction_id,purchase_amount,customer_rating,purchase_amount_noisy,purchase_date,customer_id_new,social_media_platform,engagement_score,purchase_interest_score,review_sentiment,customer_engagement_score,moving_avg_purchase,purchase_month,monthly_total_spend,monthly_avg_spend,product_category_Books,product_category_Clothing,product_category_Electronics,product_category_Groceries,product_category_Sports,avg_spent_last_3
186.0,1151.0,412.3212541623877,4.3,390.8382907733329,2024-01-08,A160,Instagram,89.0,2.9,Neutral,54.559999999999995,412.3212541623877,2024-01,2523.963762487163,420.6606270811938,False,True,False,False,False,412.3212541623877
123.0,1151.0,266.41096355760465,2.0,289.92557871366137,2024-01-13,,Unknown,78.0,3.5,Neutral,48.199999999999996,243.80365451920156,2024-01,860.191665201754,286.7305550672513,False,True,False,False,False,243.80365451920156
114.0,1151.0,198.93903644063477,2.7,200.93472586733307,2024-02-06,A171,Unknown,78.0,3.5,Neutral,48.199999999999996,296.551902996372,2024-02,381.93903644063477,190.96951822031738,False,True,False,False,False,296.551902996372
180.30193148201377,1151.0,383.9900669712194,2.8999749158180026,374.9766021005861,2024-01-12,,Unknown,78.0,3.5,Neutral,48.199999999999996,378.59500840142766,2024-01,757.1900168028553,378.59500840142766,False,True,False,False,False,378.59500840142766
156.21890344679014,1151.0,497.87960215073343,2.741421556718165,449.9275970307121,2024-01-16,,Unknown,78.0,3.5,Neutral,48.199999999999996,485.80369516350606,2024-01,971.6073903270121,485.80369516350606,False,True,False,False,False,485.80369516350606
123.0,1151.0,303.7807016441493,2.0,288.56270511067413,2024-01-13,,Unknown,78.0,3.5,Neutral,48.199999999999996,248.39722173391797,2024-01,860.191665201754,286.7305550672513,False,True,False,False,False,248.39722173391797
140.0,1151.0,189.92917900804105,1.6,184.5396134435248,2024-05-03,A145,Twitter,92.0,2.4,Neutral,56.16,216.64305966934702,2024-05,582.70155331939,194.23385110646333,False,False,False,True,False,216.64305966934702
124.8809423822251,1151.0,199.08785991347975,3.5836995567863466,188.45406014436023,2024-01-21,,Unknown,78.0,3.5,Neutral,48.199999999999996,204.0400344581084,2024-01,408.0800689162168,204.0400344581084,False,False,False,True,False,204.0400344581084
140.70057693618594,1151.0,412.4362185179217,3.710072744127792,493.216205464397,2024-01-20,,Unknown,78.0,3.5,Neutral,48.199999999999996,421.7186109426008,2024-01,843.4372218852016,421.7186109426008,False,False,False,True,False,421.7186109426008
189.0,1151.0,275.4159339909868,3.2,325.6966773408078,2024-02-26,A173,TikTok,63.0,4.3,Negative,39.519999999999996,210.4719779969956,2024-02,1114.8318679819736,278.7079669954934,False,False,False,True,False,210.4719779969956
189.0,1151.0,275.4159339909868,3.2,325.6966773408078,2024-02-26,A173,Facebook,78.0,3.9,Negative,48.36,242.94395599399118,2024-02,1114.8318679819736,278.7079669954934,False,False,False,True,False,242.94395599399118
161.0,1151.0,83.18628922801534,3.0,77.70846115897764,2024-02-08,A118,Facebook,76.0,3.9,Negative,47.160000000000004,214.12790960063944,2024-02,687.5254164521857,137.50508329043714,False,False,False,True,False,214.12790960063944
120.0,1151.0,278.0178687153453,1.3,267.17820765592137,2024-02-17,A159,Unknown,78.0,3.5,Neutral,48.199999999999996,214.33928957178173,2024-02,558.0178687153452,279.0089343576726,False,False,False,True,False,214.33928957178173
140.0,1151.0,199.77237431134893,1.6,186.43508252446964,2024-05-03,A145,Twitter,92.0,2.4,Neutral,56.16,194.23385110646333,2024-05,582.70155331939,194.23385110646333,False,False,False,True,False,194.23385110646333
134.0,1151.0,251.9908017455649,4.0,232.55494941356116,2024-05-20,A120,Facebook,83.0,1.4,Positive,50.36,249.33026724852164,2024-05,1499.9724052366946,249.99540087278243,True,False,False,False,False,249.33026724852164
134.0,1151.0,251.9908017455649,4.0,232.55494941356116,2024-05-20,A120,Instagram,56.0,3.0,Positive,34.800000000000004,250.66053449704327,2024-05,1499.9724052366946,249.99540087278243,True,False,False,False,False,250.66053449704327
134.0,1151.0,251.9908017455649,4.0,232.55494941356116,2024-05-20,A120,Instagram,92.0,3.6,Positive,56.63999999999999,251.9908017455649,2024-05,1499.9724052366946,249.99540087278243,True,False,False,False,False,251.9908017455649
150.0,1151.0,193.2603456657745,3.6,173.71330233302135,2024-02-15,A143,Instagram,68.0,1.2,Negative,41.279999999999994,253.0867818885915,2024-02,759.2603456657745,253.0867818885915,True,False,False,False,False,253.0867818885915
197.90902180232248,1151.0,159.07692916612876,2.5205844942958024,172.67811860853053,2024-01-06,,Unknown,78.0,3.5,Neutral,48.199999999999996,160.48700334732487,2024-01,491.58346664412136,163.86115554804044,True,False,False,False,False,160.48700334732487
153.58996489431112,1151.0,136.29016536887084,3.3207805082202464,156.41619396610062,2024-01-04,,Unknown,78.0,3.5,Neutral,48.199999999999996,143.48187807196132,2024-01,286.96375614392264,143.48187807196132,True,False,False,False,False,143.48187807196132
172.0,1151.0,180.8013215627871,1.4,163.19536062994993,2024-05-06,,Unknown,78.0,3.5,Neutral,48.199999999999996,197.60044052092903,2024-05,353.8013215627871,176.90066078139355,True,False,False,False,False,197.60044052092903
197.90902180232248,1151.0,170.6094599494716,2.5205844942958024,151.03189624242162,2024-01-06,,Unknown,78.0,3.5,Neutral,48.199999999999996,163.86115554804044,2024-01,491.58346664412136,163.86115554804044,True,False,False,False,False,163.86115554804044
101.0,1151.0,371.9189122386877,2.5,382.53344259754857,2024-02-28,A116,Twitter,78.0,1.1,Negative,47.239999999999995,220.6396374128959,2024-02,3899.5945611934385,389.9594561193438,True,False,False,False,False,220.6396374128959
101.0,1151.0,371.9189122386877,2.5,382.53344259754857,2024-02-28,A116,LinkedIn,89.0,2.4,Neutral,54.36,296.2792748257918,2024-02,3899.5945611934385,389.9594561193438,True,False,False,False,False,296.2792748257918
101.0,1151.0,371.9189122386877,2.5,382.53344259754857,2024-02-28,A116,Instagram,81.0,4.6,Neutral,50.44,371.9189122386877,2024-02,3899.5945611934385,389.9594561193438,True,False,False,False,False,371.9189122386877
101.0,1151.0,371.9189122386877,2.5,382.53344259754857,2024-02-28,A116,TikTok,83.0,1.2,Negative,50.279999999999994,371.9189122386877,2024-02,3899.5945611934385,389.9594561193438,True,False,False,False,False,371.9189122386877
101.0,1151.0,371.9189122386877,2.5,382.53344259754857,2024-02-28,A116,Twitter,78.0,1.1,Negative,47.239999999999995,371.9189122386877,2024-02,3899.5945611934385,389.9594561193438,True,False,False,False,False,371.9189122386877
